symbol,weight,date,ttf_id,optimized_at
ANET,0.035301474,9/30/22,210,56:32.5
FTNT,0.028845795,9/30/22,210,56:32.5
RXT,0.026994039,9/30/22,210,56:32.5
GDS,0.019437283,9/30/22,210,56:32.5
NET,0.014622605,9/30/22,210,56:32.5
MPC,0.071401801,9/30/22,92,56:36.3
TTE,0.068933913,9/30/22,92,56:36.3
E,0.065682672,9/30/22,92,56:36.3
CTRA,0.056568636,9/30/22,92,56:36.3
PBR,0.053416058,9/30/22,92,56:36.3
BP,0.053052208,9/30/22,92,56:36.3
HES,0.052586369,9/30/22,92,56:36.3
PSX,0.052295882,9/30/22,92,56:36.3
CLR,0.052088371,9/30/22,92,56:36.3
DVN,0.051081356,9/30/22,92,56:36.3
FANG,0.050536588,9/30/22,92,56:36.3
OXY,0.0483929,9/30/22,92,56:36.3
MRO,0.046939811,9/30/22,92,56:36.3
COP,0.046741918,9/30/22,92,56:36.3
PXD,0.04601681,9/30/22,92,56:36.3
EOG,0.042345795,9/30/22,92,56:36.3
PBR-A,0.039896114,9/30/22,92,56:36.3
VLO,0.039479822,9/30/22,92,56:36.3
CVX,0.033419367,9/30/22,92,56:36.3
XOM,0.029123608,9/30/22,92,56:36.3
FSR,0.176773652,9/30/22,253,56:39.7
TSLA,0.164001966,9/30/22,253,56:39.7
XPEV,0.126655238,9/30/22,253,56:39.7
NKLA,0.123144522,9/30/22,253,56:39.7
LCID,0.118944411,9/30/22,253,56:39.7
GOEV,0.103528714,9/30/22,253,56:39.7
RIVN,0.094622189,9/30/22,253,56:39.7
NIO,0.092329309,9/30/22,253,56:39.7
RGR,0.3,9/30/22,255,56:43.0
VSTO,0.2628243,9/30/22,255,56:43.0
SWBI,0.226385877,9/30/22,255,56:43.0
POWW,0.210789823,9/30/22,255,56:43.0
COST,0.118908008,9/30/22,256,56:46.8
WBA,0.109645635,9/30/22,256,56:46.8
UNFI,0.108984495,9/30/22,256,56:46.8
TGT,0.107428815,9/30/22,256,56:46.8
DG,0.106231423,9/30/22,256,56:46.8
PSMT,0.09773089,9/30/22,256,56:46.8
DLTR,0.091600121,9/30/22,256,56:46.8
SFM,0.075353472,9/30/22,256,56:46.8
SPTN,0.074329972,9/30/22,256,56:46.8
ACI,0.064001835,9/30/22,256,56:46.8
KR,0.025673199,9/30/22,256,56:46.8
WMT,0.020112135,9/30/22,256,56:46.8
NEE,0.150202418,9/30/22,270,56:50.3
AWK,0.147898583,9/30/22,270,56:50.3
PPL,0.141096358,9/30/22,270,56:50.3
EIX,0.125678108,9/30/22,270,56:50.3
AEP,0.062920114,9/30/22,270,56:50.3
ETR,0.062659016,9/30/22,270,56:50.3
AEE,0.047775041,9/30/22,270,56:50.3
FE,0.047770637,9/30/22,270,56:50.3
ES,0.044190217,9/30/22,270,56:50.3
XEL,0.043501723,9/30/22,270,56:50.3
DTE,0.029309523,9/30/22,270,56:50.3
SO,0.029232654,9/30/22,270,56:50.3
D,0.023397647,9/30/22,270,56:50.3
ED,0.018719643,9/30/22,270,56:50.3
WEC,0.013786348,9/30/22,270,56:50.3
DUK,0.011861971,9/30/22,270,56:50.3
IAC,0.3,9/30/22,268,56:53.5
BIDU,0.231748952,9/30/22,268,56:53.5
MTCH,0.226397328,9/30/22,268,56:53.5
PINS,0.141319261,9/30/22,268,56:53.5
SNAP,0.100534459,9/30/22,268,56:53.5
WPM,0.166074433,9/30/22,267,56:56.8
AUY,0.140935775,9/30/22,267,56:56.8
BVN,0.132426653,9/30/22,267,56:56.8
HL,0.118002649,9/30/22,267,56:56.8
AG,0.11721578,9/30/22,267,56:56.8
CDE,0.112277042,9/30/22,267,56:56.8
FSM,0.112222075,9/30/22,267,56:56.8
EXK,0.100845593,9/30/22,267,56:56.8
ZWS,0.214675462,9/30/22,273,56:59.8
AWK,0.196040963,9/30/22,273,56:59.8
WTRG,0.190290541,9/30/22,273,56:59.8
CWT,0.135691796,9/30/22,273,56:59.8
MSEX,0.133049168,9/30/22,273,56:59.8
AWR,0.130252069,9/30/22,273,56:59.8
RTX,0.107596022,9/30/22,241,57:03.1
HEI,0.106157461,9/30/22,241,57:03.1
NOC,0.101965972,9/30/22,241,57:03.1
LMT,0.097950363,9/30/22,241,57:03.1
TXT,0.097796995,9/30/22,241,57:03.1
TDG,0.097525498,9/30/22,241,57:03.1
HWM,0.097246024,9/30/22,241,57:03.1
ESLT,0.09560935,9/30/22,241,57:03.1
BA,0.079414146,9/30/22,241,57:03.1
MAXR,0.065561155,9/30/22,241,57:03.1
SPCE,0.053177013,9/30/22,241,57:03.1
QS,0.528150815,9/30/22,242,57:05.7
MVST,0.471849185,9/30/22,242,57:05.7
CI,0.24006533,9/30/22,258,57:08.8
UNH,0.220116098,9/30/22,258,57:08.8
MOH,0.190186748,9/30/22,258,57:08.8
CNC,0.182362771,9/30/22,258,57:08.8
HUM,0.167269053,9/30/22,258,57:08.8
ALSN,0.168940845,9/30/22,246,57:12.3
DORM,0.12597286,9/30/22,246,57:12.3
MNRO,0.078179092,9/30/22,246,57:12.3
GNTX,0.071681569,9/30/22,246,57:12.3
LKQ,0.064203978,9/30/22,246,57:12.3
TEN,0.060521819,9/30/22,246,57:12.3
BWA,0.047225769,9/30/22,246,57:12.3
HYLN,0.042488262,9/30/22,246,57:12.3
XPEL,0.039699664,9/30/22,246,57:12.3
THRM,0.038198678,9/30/22,246,57:12.3
MOD,0.037718666,9/30/22,246,57:12.3
LEA,0.036052989,9/30/22,246,57:12.3
VC,0.033498685,9/30/22,246,57:12.3
APTV,0.02769593,9/30/22,246,57:12.3
DAN,0.026582678,9/30/22,246,57:12.3
AXL,0.022372888,9/30/22,246,57:12.3
GT,0.022112907,9/30/22,246,57:12.3
AEVA,0.02207206,9/30/22,246,57:12.3
ADNT,0.018946955,9/30/22,246,57:12.3
QS,0.015833706,9/30/22,246,57:12.3
TM,0.202442195,9/30/22,42,57:16.1
HMC,0.197707154,9/30/22,42,57:16.1
RACE,0.145931396,9/30/22,42,57:16.1
TTM,0.134629261,9/30/22,42,57:16.1
THO,0.11837767,9/30/22,42,57:16.1
GM,0.104208947,9/30/22,42,57:16.1
F,0.096703377,9/30/22,42,57:16.1
HON,0.179133005,9/30/22,261,57:19.3
FTDR,0.136652362,9/30/22,261,57:19.3
BMI,0.114281405,9/30/22,261,57:19.3
ROK,0.107959303,9/30/22,261,57:19.3
ALRM,0.095236804,9/30/22,261,57:19.3
REZI,0.070360565,9/30/22,261,57:19.3
SLAB,0.067391002,9/30/22,261,57:19.3
TRMB,0.06737753,9/30/22,261,57:19.3
ITRI,0.065662054,9/30/22,261,57:19.3
ZBRA,0.062535074,9/30/22,261,57:19.3
IOT,0.033410896,9/30/22,261,57:19.3
EL,0.126829896,9/30/22,249,57:23.1
SYY,0.115189817,9/30/22,249,57:23.1
MNST,0.112021166,9/30/22,249,57:23.1
COST,0.111320512,9/30/22,249,57:23.1
WBA,0.108838628,9/30/22,249,57:23.1
ADM,0.08747853,9/30/22,249,57:23.1
MDLZ,0.064281431,9/30/22,249,57:23.1
PEP,0.055472189,9/30/22,249,57:23.1
STZ,0.045923283,9/30/22,249,57:23.1
KO,0.039636045,9/30/22,249,57:23.1
PG,0.033655756,9/30/22,249,57:23.1
WMT,0.019352748,9/30/22,249,57:23.1
KR,0.01,9/30/22,249,57:23.1
KHC,0.01,9/30/22,249,57:23.1
MO,0.01,9/30/22,249,57:23.1
PM,0.01,9/30/22,249,57:23.1
KMB,0.01,9/30/22,249,57:23.1
CL,0.01,9/30/22,249,57:23.1
HSY,0.01,9/30/22,249,57:23.1
GIS,0.01,9/30/22,249,57:23.1
VRTX,0.3,9/30/22,37,57:26.1
SRPT,0.204615641,9/30/22,37,57:26.1
APLS,0.128494164,9/30/22,37,57:26.1
CRSP,0.088870772,9/30/22,37,57:26.1
ALLO,0.074068149,9/30/22,37,57:26.1
VERV,0.055843077,9/30/22,37,57:26.1
NTLA,0.053446929,9/30/22,37,57:26.1
EDIT,0.048925174,9/30/22,37,57:26.1
BEAM,0.045736094,9/30/22,37,57:26.1
HTLD,0.15632394,9/30/22,172,57:29.4
WERN,0.136744864,9/30/22,172,57:29.4
SNDR,0.124764005,9/30/22,172,57:29.4
KNX,0.118063002,9/30/22,172,57:29.4
MRTN,0.116151018,9/30/22,172,57:29.4
ODFL,0.088835701,9/30/22,172,57:29.4
DSKE,0.074433561,9/30/22,172,57:29.4
ARCB,0.070653618,9/30/22,172,57:29.4
SAIA,0.068595166,9/30/22,172,57:29.4
YELL,0.045435124,9/30/22,172,57:29.4
OXM,0.120606296,9/30/22,73,57:32.8
VFC,0.119981177,9/30/22,73,57:32.8
COLM,0.108441044,9/30/22,73,57:32.8
HBI,0.087208868,9/30/22,73,57:32.8
NKE,0.076573561,9/30/22,73,57:32.8
KTB,0.074638343,9/30/22,73,57:32.8
RL,0.062712982,9/30/22,73,57:32.8
SKX,0.059357798,9/30/22,73,57:32.8
LULU,0.049892522,9/30/22,73,57:32.8
GPS,0.045782543,9/30/22,73,57:32.8
GIII,0.045499883,9/30/22,73,57:32.8
UA,0.034936783,9/30/22,73,57:32.8
PVH,0.034818273,9/30/22,73,57:32.8
CPRI,0.032717321,9/30/22,73,57:32.8
JWN,0.029627859,9/30/22,73,57:32.8
FIGS,0.017204747,9/30/22,73,57:32.8
RCL,0.295087111,9/30/22,56,57:35.7
CCL,0.241218957,9/30/22,56,57:35.7
NCLH,0.235728415,9/30/22,56,57:35.7
LIND,0.227965517,9/30/22,56,57:35.7
MSGS,0.122898439,9/30/22,79,57:39.0
WWE,0.117425349,9/30/22,79,57:39.0
MANU,0.109864155,9/30/22,79,57:39.0
FWONA,0.103710634,9/30/22,79,57:39.0
DIS,0.068395694,9/30/22,79,57:39.0
LGF-A,0.062607575,9/30/22,79,57:39.0
WMG,0.056207999,9/30/22,79,57:39.0
IMAX,0.050717572,9/30/22,79,57:39.0
LYV,0.049574654,9/30/22,79,57:39.0
CNK,0.044969263,9/30/22,79,57:39.0
WBD,0.044872893,9/30/22,79,57:39.0
TME,0.034877574,9/30/22,79,57:39.0
NFLX,0.03475996,9/30/22,79,57:39.0
SPOT,0.030607615,9/30/22,79,57:39.0
AMC,0.023987851,9/30/22,79,57:39.0
ROKU,0.022988506,9/30/22,79,57:39.0
IQ,0.021534267,9/30/22,79,57:39.0
HDB,0.053027156,9/30/22,205,57:43.0
GS,0.052194951,9/30/22,205,57:43.0
MS,0.050483842,9/30/22,205,57:43.0
USB,0.049956695,9/30/22,205,57:43.0
TD,0.049503772,9/30/22,205,57:43.0
BNS,0.049394978,9/30/22,205,57:43.0
JPM,0.049275373,9/30/22,205,57:43.0
CM,0.049158379,9/30/22,205,57:43.0
RY,0.049041127,9/30/22,205,57:43.0
C,0.048113588,9/30/22,205,57:43.0
BAC,0.047185613,9/30/22,205,57:43.0
WFC,0.046409372,9/30/22,205,57:43.0
COF,0.046058235,9/30/22,205,57:43.0
EWBC,0.045346058,9/30/22,205,57:43.0
BSBR,0.045181105,9/30/22,205,57:43.0
HSBC,0.044614661,9/30/22,205,57:43.0
LYG,0.039862755,9/30/22,205,57:43.0
CS,0.039305191,9/30/22,205,57:43.0
BCS,0.038110405,9/30/22,205,57:43.0
NU,0.037614516,9/30/22,205,57:43.0
ING,0.036757379,9/30/22,205,57:43.0
DB,0.03340485,9/30/22,205,57:43.0
SRCL,0.190816664,9/30/22,191,57:46.2
RSG,0.18822184,9/30/22,191,57:46.2
CWST,0.176532989,9/30/22,191,57:46.2
CLH,0.174882429,9/30/22,191,57:46.2
WM,0.15556696,9/30/22,191,57:46.2
HSC,0.113979118,9/30/22,191,57:46.2
TU,0.221455996,9/30/22,170,57:49.4
KT,0.210926254,9/30/22,170,57:49.4
TEF,0.179180348,9/30/22,170,57:49.4
BCE,0.171490008,9/30/22,170,57:49.4
T,0.150758136,9/30/22,170,57:49.4
VZ,0.056189258,9/30/22,170,57:49.4
ORAN,0.01,9/30/22,170,57:49.4
LEN-B,0.091352649,9/30/22,208,57:53.1
MDC,0.076020693,9/30/22,208,57:53.1
MTH,0.074938308,9/30/22,208,57:53.1
TPH,0.072972464,9/30/22,208,57:53.1
MHO,0.06981979,9/30/22,208,57:53.1
PHM,0.0679738,9/30/22,208,57:53.1
DHI,0.066696358,9/30/22,208,57:53.1
LEN,0.064399287,9/30/22,208,57:53.1
TOL,0.063830555,9/30/22,208,57:53.1
KBH,0.059958698,9/30/22,208,57:53.1
TMHC,0.053385548,9/30/22,208,57:53.1
LGIH,0.053305643,9/30/22,208,57:53.1
CCS,0.051687699,9/30/22,208,57:53.1
GRBK,0.051180339,9/30/22,208,57:53.1
BZH,0.044687535,9/30/22,208,57:53.1
SKY,0.037790635,9/30/22,208,57:53.1
PCG,0.137747493,9/30/22,77,57:57.0
NEE,0.122152917,9/30/22,77,57:57.0
VST,0.104665468,9/30/22,77,57:57.0
NRG,0.100909674,9/30/22,77,57:57.0
PPL,0.085670313,9/30/22,77,57:57.0
EIX,0.074667932,9/30/22,77,57:57.0
CNP,0.0728168,9/30/22,77,57:57.0
EVRG,0.035061156,9/30/22,77,57:57.0
OGE,0.034807218,9/30/22,77,57:57.0
AEP,0.025740923,9/30/22,77,57:57.0
ETR,0.025664636,9/30/22,77,57:57.0
LNT,0.016173599,9/30/22,77,57:57.0
PNW,0.013137589,9/30/22,77,57:57.0
ES,0.01078428,9/30/22,77,57:57.0
PNM,0.01,9/30/22,77,57:57.0
CMS,0.01,9/30/22,77,57:57.0
POR,0.01,9/30/22,77,57:57.0
SO,0.01,9/30/22,77,57:57.0
WEC,0.01,9/30/22,77,57:57.0
AEE,0.01,9/30/22,77,57:57.0
IDA,0.01,9/30/22,77,57:57.0
FE,0.01,9/30/22,77,57:57.0
ED,0.01,9/30/22,77,57:57.0
DUK,0.01,9/30/22,77,57:57.0
DTE,0.01,9/30/22,77,57:57.0
D,0.01,9/30/22,77,57:57.0
AGR,0.01,9/30/22,77,57:57.0
XEL,0.01,9/30/22,77,57:57.0
HNI,0.222235396,9/30/22,95,58:00.2
LEG,0.197258952,9/30/22,95,58:00.2
LZB,0.141418848,9/30/22,95,58:00.2
AMWD,0.138186122,9/30/22,95,58:00.2
WSM,0.082215727,9/30/22,95,58:00.2
SNBR,0.078356146,9/30/22,95,58:00.2
RH,0.065921573,9/30/22,95,58:00.2
BBBY,0.042890947,9/30/22,95,58:00.2
W,0.03151629,9/30/22,95,58:00.2
PGR,0.111325156,9/30/22,118,58:03.3
ALL,0.103585573,9/30/22,118,58:03.3
TRV,0.102027106,9/30/22,118,58:03.3
MET,0.101474614,9/30/22,118,58:03.3
GNW,0.096876914,9/30/22,118,58:03.3
PRU,0.09601542,9/30/22,118,58:03.3
RGA,0.094238575,9/30/22,118,58:03.3
AIG,0.085325942,9/30/22,118,58:03.3
LNC,0.075637697,9/30/22,118,58:03.3
BHF,0.071205639,9/30/22,118,58:03.3
LMND,0.062287364,9/30/22,118,58:03.3
CHRW,0.101121715,9/30/22,155,58:06.5
ATSG,0.094279071,9/30/22,155,58:06.5
UPS,0.092711388,9/30/22,155,58:06.5
LSTR,0.091761846,9/30/22,155,58:06.5
EXPD,0.088160002,9/30/22,155,58:06.5
JBHT,0.081271885,9/30/22,155,58:06.5
HUBG,0.072463563,9/30/22,155,58:06.5
R,0.070516367,9/30/22,155,58:06.5
FWRD,0.068527742,9/30/22,155,58:06.5
PBI,0.066840315,9/30/22,155,58:06.5
FDX,0.065976759,9/30/22,155,58:06.5
CYRX,0.058436431,9/30/22,155,58:06.5
XPO,0.047932915,9/30/22,155,58:06.5
