symbol,weight,date,ttf_id,optimized_at
TENB,0.0380275069100473,2022-11-24,116,2022-11-25 15:25:07.962313
CYBR,0.0346738183787231,2022-11-24,116,2022-11-25 15:25:07.962313
FTNT,0.0338114940445188,2022-11-24,116,2022-11-25 15:25:07.962313
RPD,0.0337374782545553,2022-11-24,116,2022-11-25 15:25:07.962313
VRNS,0.0286509407369235,2022-11-24,116,2022-11-25 15:25:07.962313
CRWD,0.0259578362292991,2022-11-24,116,2022-11-25 15:25:07.962313
OKTA,0.023562959881819,2022-11-24,116,2022-11-25 15:25:07.962313
ZS,0.0196165974191724,2022-11-24,116,2022-11-25 15:25:07.962313
S,0.0185620873831938,2022-11-24,116,2022-11-25 15:25:07.962313
NET,0.0128780128128834,2022-11-24,116,2022-11-25 15:25:07.962313
ALEX,0.0682163291202497,2022-11-24,145,2022-11-25 15:25:10.619767
VICI,0.065527185155792,2022-11-24,145,2022-11-25 15:25:10.619767
BRSP,0.0646076801047528,2022-11-24,145,2022-11-25 15:25:10.619767
UE,0.062990688123875,2022-11-24,145,2022-11-25 15:25:10.619767
AHH,0.0622386929751559,2022-11-24,145,2022-11-25 15:25:10.619767
GOOD,0.0619721456207474,2022-11-24,145,2022-11-25 15:25:10.619767
ESRT,0.0613023973893127,2022-11-24,145,2022-11-25 15:25:10.619767
EPRT,0.0609934110521544,2022-11-24,145,2022-11-25 15:25:10.619767
SRC,0.0600210837247022,2022-11-24,145,2022-11-25 15:25:10.619767
BNL,0.0599021509732227,2022-11-24,145,2022-11-25 15:25:10.619767
AAT,0.0584676823804441,2022-11-24,145,2022-11-25 15:25:10.619767
STOR,0.0571140457016297,2022-11-24,145,2022-11-25 15:25:10.619767
GNL,0.0551805410059034,2022-11-24,145,2022-11-25 15:25:10.619767
WPC,0.0520522161849941,2022-11-24,145,2022-11-25 15:25:10.619767
STAR,0.050440203171367,2022-11-24,145,2022-11-25 15:25:10.619767
SAFE,0.0497232442123619,2022-11-24,145,2022-11-25 15:25:10.619767
DBRG,0.0492503031033341,2022-11-24,145,2022-11-25 15:25:10.619767
ARE,0.0681582346351646,2022-11-24,264,2022-11-25 15:25:13.858950
CIO,0.0594458427856679,2022-11-24,264,2022-11-25 15:25:13.858950
BXP,0.0590052450972691,2022-11-24,264,2022-11-25 15:25:13.858950
CUZ,0.0572860944015359,2022-11-24,264,2022-11-25 15:25:13.858950
PGRE,0.0572348429207808,2022-11-24,264,2022-11-25 15:25:13.858950
JBGS,0.0567568201559149,2022-11-24,264,2022-11-25 15:25:13.858950
BDN,0.0551046191428417,2022-11-24,264,2022-11-25 15:25:13.858950
DEI,0.0547240324840958,2022-11-24,264,2022-11-25 15:25:13.858950
KRC,0.054639440438987,2022-11-24,264,2022-11-25 15:25:13.858950
VNO,0.053115877790224,2022-11-24,264,2022-11-25 15:25:13.858950
HIW,0.052802126371177,2022-11-24,264,2022-11-25 15:25:13.858950
SLG,0.0522803229873388,2022-11-24,264,2022-11-25 15:25:13.858950
PDM,0.0522604090927359,2022-11-24,264,2022-11-25 15:25:13.858950
OPI,0.0520120945623366,2022-11-24,264,2022-11-25 15:25:13.858950
HPP,0.0503238711098441,2022-11-24,264,2022-11-25 15:25:13.858950
FSP,0.0495708298496734,2022-11-24,264,2022-11-25 15:25:13.858950
ONL,0.0472259776503501,2022-11-24,264,2022-11-25 15:25:13.858950
OFC,0.0402401995013146,2022-11-24,264,2022-11-25 15:25:13.858950
DEA,0.0178131190227467,2022-11-24,264,2022-11-25 15:25:13.858950
EQC,0.01,2022-11-24,264,2022-11-25 15:25:13.858950
SONY,0.2944793710258324,2022-11-24,272,2022-11-25 15:25:16.772549
MSFT,0.2200534295379938,2022-11-24,272,2022-11-25 15:25:16.772549
QCOM,0.1431186998035696,2022-11-24,272,2022-11-25 15:25:16.772549
BABA,0.0995905366975441,2022-11-24,272,2022-11-25 15:25:16.772549
BIDU,0.0955694199715452,2022-11-24,272,2022-11-25 15:25:16.772549
NVDA,0.0588712197225798,2022-11-24,272,2022-11-25 15:25:16.772549
SNAP,0.0578672739789369,2022-11-24,272,2022-11-25 15:25:16.772549
U,0.0304500492619979,2022-11-24,272,2022-11-25 15:25:16.772549
WAB,0.1377608678019758,2022-11-24,274,2022-11-25 15:25:19.404034
CNI,0.1350950981617152,2022-11-24,274,2022-11-25 15:25:19.404034
CSX,0.1294710252165432,2022-11-24,274,2022-11-25 15:25:19.404034
CP,0.1274593175284587,2022-11-24,274,2022-11-25 15:25:19.404034
UNP,0.1273697498244668,2022-11-24,274,2022-11-25 15:25:19.404034
NSC,0.1258266620339997,2022-11-24,274,2022-11-25 15:25:19.404034
TRN,0.115176047292295,2022-11-24,274,2022-11-25 15:25:19.404034
GBX,0.1018412321405452,2022-11-24,274,2022-11-25 15:25:19.404034
DDD,0.3,2022-11-24,240,2022-11-25 15:25:21.477572
SSYS,0.3,2022-11-24,240,2022-11-25 15:25:21.477572
DM,0.2181970014933552,2022-11-24,240,2022-11-25 15:25:21.477572
VLD,0.1818029985066447,2022-11-24,240,2022-11-25 15:25:21.477572
ACEL,0.1483215551063367,2022-11-24,257,2022-11-25 15:25:24.479510
MCRI,0.1125634751340233,2022-11-24,257,2022-11-25 15:25:24.479510
BYD,0.0940274158657575,2022-11-24,257,2022-11-25 15:25:24.479510
CHDN,0.0772842997388911,2022-11-24,257,2022-11-25 15:25:24.479510
RRR,0.0722327300964878,2022-11-24,257,2022-11-25 15:25:24.479510
EVRI,0.0709119392698222,2022-11-24,257,2022-11-25 15:25:24.479510
LVS,0.0678272722667741,2022-11-24,257,2022-11-25 15:25:24.479510
GDEN,0.0673626579938959,2022-11-24,257,2022-11-25 15:25:24.479510
MGM,0.049077620838031,2022-11-24,257,2022-11-25 15:25:24.479510
WYNN,0.0483969830275923,2022-11-24,257,2022-11-25 15:25:24.479510
BALY,0.0476621258371033,2022-11-24,257,2022-11-25 15:25:24.479510
MLCO,0.0357119652924961,2022-11-24,257,2022-11-25 15:25:24.479510
PENN,0.0334027398589892,2022-11-24,257,2022-11-25 15:25:24.479510
IGT,0.026471591064133,2022-11-24,257,2022-11-25 15:25:24.479510
RSI,0.0258872648620743,2022-11-24,257,2022-11-25 15:25:24.479510
CZR,0.0115041882724794,2022-11-24,257,2022-11-25 15:25:24.479510
DKNG,0.0113541754751121,2022-11-24,257,2022-11-25 15:25:24.479510
VMW,0.3,2022-11-24,260,2022-11-25 15:25:26.625817
SWI,0.2259727626628466,2022-11-24,260,2022-11-25 15:25:26.625817
NEWR,0.1888233767680114,2022-11-24,260,2022-11-25 15:25:26.625817
DT,0.1784297224628455,2022-11-24,260,2022-11-25 15:25:26.625817
DDOG,0.1067741381062963,2022-11-24,260,2022-11-25 15:25:26.625817
